|Jornal|Assunto|Data|Tweet_ID|Tweet|Polaridade|Linguagem
585|g1|religiao|30-7-20|1288696154193121280|Os terreiros que sempre são atacados pelos 'cidadãos de bem' estão fechados, agora as igrejas cristãs insistem que precisa ir no culto/ missa pra ficar em contato com Jesus kakakak, hipocrisia neh?|Negativa|Não-ofensiva
586|g1|religiao|30-7-20|1288602658048217088|até os orixas estão pedindo para todos ficarem em casa e não fazer aglomeração, já esse tal de presidente bolsobosta, quer todos nas ruas e com aglomeração.|Negativa|Ofensiva
587|g1|religiao|30-7-20|1288818903251066880|Quem faz parte de uma religião afro-brasileira não é do 'demônios'. Existe várias religiões e quem disse que a sua é a única correta?|Neutra|Não-ofensiva
588|g1|religiao|30-7-20|1288606155854544903|enquanto isso nas igrejas aglomeração e corona vírus pro dízimo 🤮🤮🤮🤮|Neutra|Não-ofensiva
589|g1|religiao|30-7-20|1288607552675229696|Não apareceu nenhum crente pra falar merda.|Negativa|Ofensiva
590|oglobo|lgbtq|21-10-20|1330228993342234627|Mas que justo já que a reprentividade lgbteqia no legislativo e minúscula ( não vale os não assumidos, e que não lutam pela causa)|Positiva|Não-ofensiva
591|oglobo|lgbtq|21-10-20|1330229692562071553|Fruta tentando arrumar uma vaguinha mais fácil para 2022! 😅|Negativa|Ofensiva
592|oglobo|lgbtq|21-10-20|1330273514239258627|Ué?! O que houve com as concepções bolsonaristas dele?!|Neutra|Não-ofensiva
593|oglobo|lgbtq|21-10-20|1330228778568736770|ele quer fazer um surubão|Neutra|Ofensiva
594|oglobo|lgbtq|21-10-20|1330228790715363330|Ele está procurando outro eleitorado.|Neutra|Não-ofensiva
595|oglobo|lgbtq|21-10-20|1330229202835165187|Oportunista de uma figa|Negativa|Ofensiva
596|oglobo|lgbtq|21-10-20|1330229230727278598|Conservador pra caralho kkkkkkkkkk|Neutra|Não-ofensiva
597|oglobo|lgbtq|21-10-20|1330229629978865665|O apelido de Fruta não nega|Negativa|Ofensiva
598|oglobo|lgbtq|21-10-20|1330229854776725508|Saúde e educação parece coisa feita para marcianos neste país!|Neutra|Não-ofensiva
599|oglobo|lgbtq|21-10-20|1330238776573104128|Bateu aquela saudade de brincar de esgrima com a galera|Neutra|Ofensiva
600|oglobo|lgbtq|21-10-20|1330241896627793922|Defendendo a classe dele.|Neutra|Não-ofensiva
601|oglobo|lgbtq|21-10-20|1330243230080917506|Que bonito. Nem parece que atira para todos os lados. Bacana.|Positiva|Não-ofensiva
602|oglobo|lgbtq|21-10-20|1330247184059682816|LGBTQIAJYTNHGODSZ+PLUS|Neutra|Não-ofensiva
603|oglobo|lgbtq|21-10-20|1330257994400063491|Gente, o Frota mudou da água para o vinho ahahaha|Neutra|Não-ofensiva
604|oglobo|lgbtq|21-10-20|1330265389750759427|E fica o questionamento: oportunismo ou real preocupação com a representatividade da comunidade LGBTQIA+ nos espaços de poder? 🤔|Neutra|Não-ofensiva
605|oglobo|lgbtq|21-10-20|1330283610268708868|Ai é um aproveitador mesmo... Tomara que se afunde junto com o bozo|Negativa|Ofensiva
606|oglobo|lgbtq|21-10-20|1330286470737895428|NAMORAL, eu desisto desse país|Negativa|Não-ofensiva
607|oglobo|lgbtq|21-10-20|1330288949747703808|🤣🤣🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂😂🤣😂🤣🤣😂🤣😂🤣😂🤣|Neutra|Não-ofensiva
608|oglobo|lgbtq|21-10-20|1330296750196862977|É muita vagabundagem|Negativa|Ofensiva
609|oglobo|lgbtq|21-10-20|1330309028686274562|Se eu não soubesse que ele iria gostar mandava esse Frota TNC.|Negativa|Ofensiva
610|oglobo|lgbtq|21-10-20|1330455354111651841|Era tudo o que a comunidade LGBTQ precisava.... O frota lutando pela gente....|Positiva|Não-ofensiva
611|oglobo|lgbtq|21-10-20|1330484059718492162|Fudeu, agora branco e hétero não tem mais espaço.|Negativa|Não-ofensiva
612|oglobo|lgbtq|21-10-20|1330552913744322560|Esse é um político real kkkkkkk|Positiva|Não-ofensiva
613|oglobo|lgbtq|22-12-20|1341456366888738819|não tem deboche, tem um ataque a pessoas que MORREM todos os dias exclusivamente por ataque de ódio, se toca.|Negativa|Não-ofensiva
614|oglobo|lgbtq|22-12-20|1341487967739801600|mimimi e patrulha! Nem a arte é livre nesse país de DESPOTAS iluminados!|Negativa|Não-ofensiva
615|oglobo|lgbtq|22-12-20|1341458444562407426|Deviam ter a carreira cancelada, bando de pau no cu.|Negativa|Ofensiva
616|oglobo|lgbtq|22-12-20|1341433213781237773|Conseguiram o que queriam, mídia 0800.|Neutra|Não-ofensiva
617|oglobo|lgbtq|22-12-20|1341434481551523840|Que bom, nao da pra fingir que ta tudo bem ter gente ganhando dibheiro e fama em cima de transfobia recreativa|Positiva|Não-ofensiva
618|oglobo|lgbtq|22-12-20|1341436606377549826|Tinha de ser sertanojo né amores?|Neutra|Não-ofensiva
619|oglobo|lgbtq|22-12-20|1341433397177139203|''''música''''|Neutra|Não-ofensiva
620|oglobo|lgbtq|22-12-20|1341441666545315840|Não pode mais pegar traveco agora?|Negativa|Ofensiva
621|oglobo|lgbtq|22-12-20|1341459057614446597|Transfobia é meu ovo direito.|Negativa|Ofensiva
622|oglobo|lgbtq|22-12-20|1341527239037431814|Acusados por quem seu jornalista vagabundo? Virou bagunça agora, qualquer um pode sair por aí fazendo acusações?|Negativa|Ofensiva
623|oglobo|lgbtq|22-12-20|1341755616507904003|Esse ativismo enche o saco!|Negativa|Não-ofensiva
624|oglobo|lgbtq|22-12-20|1341513736142663686|Aí vc olha pra esses caras e pensa, alguém em sã consciência tem coragem de sair com uns bostas desses?|Negativa|Ofensiva
625|oglobo|mulheres|10-2-21|1359601540265312269|Se, realmente, ela disse isso, não valem nem apena ler|Negativa|Não-ofensiva
626|oglobo|mulheres|10-2-21|1359546683416322061|Parece mulher que levou chifre!!!|Negativa|Ofensiva
627|oglobo|mulheres|10-2-21|1359828993386680321|O patriarcado venceu as mulheres pela força no desespero de conquistar uma importância maior a sociedade.|Neutra|Não-ofensiva
628|oglobo|mulheres|10-2-21|1359577158067314693|Comigo isso não ocorre.|Neutra|Não-ofensiva
629|oglobo|mulheres|10-2-21|1359548360076783618|Eu incentivo essa moça a lavar umas louças! Aí vai ter menos tempo de falar asneiras.|Negativa|Ofensiva
630|oglobo|mulheres|10-2-21|1359543208821329920|O vitimismo se tornou uma espécie de doença mental|Neutra|Não-ofensiva
631|oglobo|mulheres|10-2-21|1359562181579321349|O mundo não incentiva ninguém! Lute, minha filha!!!|Neutra|Não-ofensiva
632|oglobo|mulheres|10-2-21|1359544066187403270|Bla bla bla infinito.|Negativa|Não-ofensiva
633|oglobo|mulheres|10-2-21|1359682561451188231|😴😴😴😴😴😴😴|Neutra|Não-ofensiva
634|oglobo|mulheres|10-2-21|1359544416260743170|Que choradeira|Negativa|Não-ofensiva
635|oglobo|mulheres|10-2-21|1359546650386198530|FODA-SE|Negativa|Ofensiva
636|oglobo|mulheres|10-2-21|1359548693783969798|Isso é falta do que fazer, vai pilotar um fogão minha filha...👍|Negativa|Ofensiva
637|oglobo|mulheres|10-2-21|1359573378697420802|Papo chato do caralho|Negativa|Não-ofensiva
638|oglobo|mulheres|29-9-20|1310771545892159489|Queria tanto ser o advogado dessa mulher, @dancarv7|Neutra|Não-ofensiva
639|oglobo|mulheres|29-9-20|1310771646450593793|Lenda que não fez nada de errado|Positiva|Não-ofensiva
640|oglobo|mulheres|29-9-20|1310771880857661441|Isso aí, transformem qualquer um em herói, pra depois alguns dias ter que cancelar por qualquer coisa.|Neutra|Não-ofensiva
641|oglobo|mulheres|29-9-20|1310775088279674881|Daqui a pouco vira deputada|Neutra|Não-ofensiva
642|oglobo|mulheres|29-9-20|1310813496003756032|dePUTAda|Negativa|Ofensiva
643|oglobo|mulheres|29-9-20|1310773125978755072|EMPODERAMENTO? KKKKKKKKKKK A mulher está sem cinto, está praticamente de pé, e isso é empoderamento? POSTE ESTÁ URINANDO EM CACHORRO EM 2020.|Negativa|Não-ofensiva
644|oglobo|mulheres|29-9-20|1311020029522194433|Empoderamento é botar uma mulher na presidencia da republica.|Neutra|Não-ofensiva
645|oglobo|mulheres|29-9-20|1310772158461861890|Conseguiu os minutinhos de fama que queria|Negativa|Não-ofensiva
646|oglobo|mulheres|29-9-20|1310772110537691137|Todos possuídos pelo ritmo rasgatanga.|Neutra|Não-ofensiva
647|oglobo|mulheres|29-9-20|1310773443542102018|Sinceramente.... ridículo!!|Negativa|Não-ofensiva
648|oglobo|mulheres|29-9-20|1310773809465753600|Quem precisa de reality show quando se tem o Brasil em 2020|Neutra|Não-ofensiva
649|oglobo|mulheres|29-9-20|1310775125214720000|Todo corno gosta de criticar ela|Negativa|Ofensiva
650|oglobo|mulheres|29-9-20|1310782745107464192|As mulheres que se julgam empoderadas precisam rever seus conceitos.|Neutra|Não-ofensiva
651|oglobo|mulheres|29-9-20|1310783892438355968|Gostosa do Leblon é a unica burguesa que não odeio|Neutra|Ofensiva
652|oglobo|mulheres|29-9-20|1310786924043476992|Sempre vagabunda tem audiência no Brasil.|Negativa|Ofensiva
653|oglobo|mulheres|29-9-20|1310839847762960384|A família tradicional está descontrolada 🤣🤣🤣|Neutra|Não-ofensiva
654|oglobo|mulheres|29-9-20|1310884348980322308|Mostrar a bunda sem necessidade virou empoderamento? Fazer barraco? Kkkk tô fora!|Negativa|Não-ofensiva
655|oglobo|mulheres|29-9-20|1310894771972403200|Hauhauhauhauah, Brasiiiiiillll|Neutra|Não-ofensiva
656|oglobo|mulheres|29-9-20|1310902426107555840|Tá todo mundo errado|Neutra|Não-ofensiva
657|oglobo|mulheres|29-9-20|1310904282762407936|Só vi vulgaridade e falta de educação de todas as partes envolvidas. Jornal noticiando esse tipo de coisa é lamentável.|Negativa|Não-ofensiva
658|oglobo|mulheres|29-9-20|1310942359966961664|Achei deprimente toda a cena! Todos errados!!|Negativa|Não-ofensiva
659|oglobo|mulheres|29-9-20|1310897511637422080|Piranhuda. Huahuahua|Negativa|Ofensiva
660|oglobo|mulheres|29-9-20|1310900175402082305|Barraqueira......|Negativa|Ofensiva
661|oglobo|mulheres|29-9-20|1310986738542804992|Vivemos num país livre|Neutra|Não-ofensiva
662|oglobo|mulheres|29-9-20|1310773931901673472|Maravilhosa!!! Tinha que ter descido a porrada (também) no babaca que puxou o biquíni dela|Positiva|Não-ofensiva
663|oglobo|mulheres|29-9-20|1311011502820859906|Vagabunda|Negativa|Ofensiva
664|oglobo|mulheres|9-2-21|1359161531645255681|O que ele pensaria de um rápido e superficial abraço deste, dado em sua esposa ou filhas, sem consentimento das mesmas? #assedio|Negativa|Não-ofensiva
665|oglobo|mulheres|9-2-21|1359162045590106112|Somos todos cegos e tolos?|Negativa|Não-ofensiva
666|oglobo|mulheres|9-2-21|1359208682454679559|Esse filho da p... deveria responder processo! Tá claro que o cara teve a intenção de colocar a deputada contra a parede e esfregar o genitália nela.|Negativa|Ofensiva
667|oglobo|mulheres|9-2-21|1359161040731320321|BANDIDO! PODRE!|Negativa|Ofensiva
668|oglobo|mulheres|9-2-21|1359176052761837574|Esse ridículo acha que só ele tem visão, os demais são cegos!|Negativa|Ofensiva
669|oglobo|mulheres|9-2-21|1359164643286073349|se fosse uma pessoas comum já teria sido preso e demitido, mas como é um politoco malditos breve ganhara uma minissérie|Negativa|Não-ofensiva
670|oglobo|mulheres|9-2-21|1359173108846985216|Chama a mulher dele, a filha dele, a a mãe dele e pergunta a ele se abraçarem elas da maneiras que abraçou a mulher é um `abraço rápido e superficial`. Verme FDP.|Negativa|Ofensiva
671|oglobo|mulheres|9-2-21|1359163744018923520|Nojento e cinico!|Negativa|Ofensiva
672|oglobo|mulheres|9-2-21|1359165507652452363|Safado, nas imagens dá pra perceber que ele até fala para seus colegas que vai fazer algo com a deputada;|Negativa|Ofensiva
673|oglobo|mulheres|9-2-21|1359162020583604238|Quando eu vou no prostíbulo eu chego nas putas com mais respeito do que esse deputado chegou na colega deputada no ambiente de trabalho...|Neutra|Não-ofensiva
674|oglobo|politica|8-2-21|1359204154015707138|É eu também acho|Neutra|Não-ofensiva
675|oglobo|politica|8-2-21|1359019251772850178|Sem ele vc caiu nas pesquisas|Neutra|Não-ofensiva
676|oglobo|politica|8-2-21|1358991042348019713|Tá vendo a popularidade despencar né|Neutra|Não-ofensiva
677|oglobo|politica|8-2-21|1358970755774611457|A eterna logística podre deles.|Negativa|Não-ofensiva
678|oglobo|politica|8-2-21|1358970555970428930|Perfeito kkkk|Positiva|Não-ofensiva
679|oglobo|politica|8-2-21|1358921848893956101|Eu acho?|Neutra|Nao
680|oglobo|politica|8-2-21|1358914408693530630|Tomara que dê p fazer uma compra né 🤬🤬🤬|Neutra|Não-ofensiva
681|oglobo|politica|8-2-21|1358908838464880641|Acha? Dar auxílio numa pandemia é o mínimo que um governante decente tem que fazer. E tem que ser no mínimo 300 contos. 200 reais já é alguma coisa, mas muito pouco para alguém se virar no mês.|Neutra|Não-ofensiva
682|oglobo|politica|8-2-21|1358906750838145027|O maluco já definiu que vai ser 200 reais antes mesmo de ser aprovado Hahahhahaha|Neutra|Não-ofensiva
683|oglobo|politica|8-2-21|1358906503848148993|Volta pra minha casaaa, volta pra minha vidaaaa|Neutra|Não-ofensiva
684|oglobo|politica|8-2-21|1358904635210293250|Tá certo que somos um país mais pobre que os EUA, mas lá são mais 1000 dólares até setembro. Ou seja, aqui deveria ser pelo menos os 600 reais de antes.|Neutra|Não-ofensiva
685|oglobo|politica|8-2-21|1358904577014267906|Pesquisa no anta|Negativa|Ofensiva
686|oglobo|politica|8-2-21|1358903299957792772|Só quer comprar votos kkk assim como comprou o congresso. Viva a nova política 🙌🙌🙌#ImpeachmentBolsonaroUrgente|Positiva|Não-ofensiva
687|oglobo|politica|8-2-21|1358903264167800837|É no mínimo ridículo um presidente 'achar' sobre um assunto que está sob a sua gestão, não?|Negativa|Não-ofensiva
688|oglobo|politica|8-2-21|1358902432957366273|Enquanto isso Bolsonaro renuncia mais de 300 bilhões para empresários. O povo para Bolsonaro é apenas um detalhe.|Negativa|Não-ofensiva
689|oglobo|politica|8-2-21|1358901610345353226|Até pq a popularidade do governo não está lá essas coisas. Volto o auxílio que a taxa de rejeição diminui. Essa ajuda deveria ser sem fins políticos, apenas assistências.|Neutra|Não-ofensiva
690|oglobo|politica|8-2-21|1358901549674725376|É claro que ele só acha. Mas a Luiza Trajano tem certeza: vai ter VACINA|Neutra|Não-ofensiva
691|oglobo|politica|8-2-21|1358901136233750534|Míseros pra você, lacrador! Quem tá passando fome não acha!|Negativa|Não-ofensiva
692|oglobo|politica|8-2-21|1358900266289025036|Eu acho? Prorrogação? Esse vc cara sabe o que é ser Chefe de Governo e de Estado?|Neutra|Não-ofensiva
693|oglobo|politica|8-2-21|1358900134491357195|Esse aí é só um porta-voz, o presidente do Brasil é o Lira|Neutra|Não-ofensiva
694|oglobo|politica|8-2-21|1358899973677531144|Só que, dessa vez, não vai rolar 'orçamento de guerra'. Ou o desgoverno arruma de onde vai sair a grana ou não passa.|Neutra|Não-ofensiva
695|oglobo|politica|8-2-21|1358899789690200074|Lembrando: https://t.co/w2UeREUgsb|Neutra|Não-ofensiva
696|oglobo|politica|8-2-21|1358899734765838337|#GloboLixo https://t.co/VVgi68h15q|Negativa|Ofensiva
697|oglobo|politica|8-2-21|1358899684996222977|O presidente do Brasil 'ACHA'|Neutra|Não-ofensiva
698|oglobo|politica|8-2-21|1358899426203496452|'Eu acho que vai ter. Vai ter uma prorrogação', Um líder.|Neutra|Não-ofensiva
699|oglobo|politica|8-2-21|1358899362580021248|https://t.co/KGltmOzqgf|Neutra|Não-ofensiva
700|oglobo|politica|8-2-21|1358899357173620741|E SE não tiver, ele não é culpado. SE porrorgar foi idéia dele|Neutra|Não-ofensiva
701|oglobo|politica|8-2-21|1358899166194372611|vai ou acha? desgraça n se decide|Negativa|Ofensiva
702|oglobo|politica|8-2-21|1358899105049825286|Popularidade despencando. Bateu o desespero.|Neutra|Não-ofensiva
703|oglobo|politica|8-2-21|1358899091208568833|Ele acha?|Neutra|Não-ofensiva
704|oglobo|politica|8-2-21|1358899026444312576|Dinheiro pra vacina não tem, mas pra comprar políticos está sobrando... vagabundo|Negativa|Ofensiva
705|oglobo|politica|8-2-21|1358898989534490624|Vai usar o auxilio emergencial como moeda de troca para eleição de 2022.. Miseros 200 reais pqp.. o pobre recebendo 200 reais imaginando que vai fazer compra do mes no mercado.|Negativa|Não-ofensiva
706|oglobo|raca|7-2-21|1358772893589643266|Repórteres negros tem menos espaço na globo. Isso não é notícia?|Negativa|Não-ofensiva
707|oglobo|raca|7-2-21|1358531186671427593|A estupidez jornalística chegou ao nível surreal.|Negativa|Ofensiva
708|oglobo|raca|7-2-21|1358446055726215170|Estagiários, vão lacrar na PQP!!!|Negativa|Ofensiva
709|oglobo|raca|7-2-21|1358438140231487489|Vitimismo porco esse|Negativa|Ofensiva
710|oglobo|raca|7-2-21|1358433235546624003|Eita, que isso é incitação à divisão! Parem com isso, já nos dividiram por demais!!!|Negativa|Não-ofensiva
711|oglobo|raca|7-2-21|1358425304793034753|Prevejo mais uma cota!!!|Neutra|Não-ofensiva
712|oglobo|raca|7-2-21|1358425208319803395|Que mi mi mi danado... Essa mídia hipócrita e a mais preconceituosa.. todos somos iguais.. mais a partir do momento que se cria cotas vocês mesmo estão sendo preconceituosos..|Negativa|Não-ofensiva
713|oglobo|raca|7-2-21|1358424207680536576|E candidatos anões caolhos tiveram menos tempo ainda. #tempossombrios|Negativa|Não-ofensiva
714|oglobo|raca|7-2-21|1358421351757971459|https://t.co/z9C4c2WcsX|Neutra|Não-ofensiva
715|oglobo|raca|7-2-21|1358419830328721409|E os asiáticos?|Neutra|Não-ofensiva
716|oglobo|raca|7-2-21|1358418753369870343|Deviam estar em partidos com menos tempo. Quanta estupidez.|Negativa|Não-ofensiva
717|oglobo|raca|7-2-21|1358417491219918854|Já não basta a cagada no BBB... Querem continuar nessa porra??? Vcs estão criando um monstro.|Negativa|Ofensiva
718|oglobo|raca|7-2-21|1358414183700824067|Negros têm menos tempo de TV na rede Globo. Ou a Globo manda metade dos brancos embora e contrata negros, ou pára de encher o saco exigindo coisas que a própria emissora não faz.|Negativa|Não-ofensiva
719|oglobo|raca|7-2-21|1358414088934678529|Pqp vtnc.|Negativa|Ofensiva
720|oglobo|raca|7-2-21|1358412898377334786|Siiiiiiiiiiimmmmm Hélio negão teve 1 segundo em 2018 triste|Negativa|Não-ofensiva
721|oglobo|raca|7-2-21|1358412187518304258|Os partidos fizeram isso... selecionaram pela cor?????|Neutra|Não-ofensiva
722|oglobo|raca|7-2-21|1358411968202342403|#GloboLixo|Negativa|Ofensiva
723|oglobo|raca|7-2-21|1358411907162648577|Um bando de carol conka|Neutra|Não-ofensiva
724|oglobo|raca|7-2-21|1358411531843756038|Bora fazer uma cota.. O q acham?? Tudo assim agora..🤷🏻‍♂️|Negativa|Não-ofensiva
725|oglobo|raca|7-2-21|1358411105685676034|Vergonha é apoiar o bozo, jovem. De resto ta suave.|Negativa|Ofensiva
726|oglobo|raca|7-2-21|1358410903125979140|Então, mesmo texto. 8 segundos para Bolsonaro e mais de 2 minutos para o poste. Pare de passar vergonha|Negativa|Não-ofensiva
727|oglobo|raca|7-2-21|1358410659730509824|Começou a lacração!!!|Negativa|Não-ofensiva
728|oglobo|raca|7-2-21|1358410587085111296|Agora sim arranjou uma fonte melhor. 👏|Positiva|Não-ofensiva
729|oglobo|raca|7-2-21|1358410358587863041|Começou o chororô.|Negativa|Não-ofensiva
730|oglobo|raca|7-2-21|1358410100638175232|Só fala mentiras; esse meio de comunicação tem que ser fechado imediatamente, não tem credibilidade alguma.|Negativa|Não-ofensiva
731|oglobo|raca|7-2-21|1358409014875459584|https://t.co/l2xGYyxBQ5|Neutra|Não-ofensiva
732|oglobo|raca|7-2-21|1358408817684447234|Meu Deus até quando vão procurar por histórias medíocres, para vitimizar? Tempo na TV não significa nada, hoje vamos atrás da vida dos candidatos pelos diversos meios existentes, não precisamos de horario político, votamos em quem nos representa, seja quem for.|Negativa|Não-ofensiva
733|oglobo|raca|7-2-21|1358408507633115140|Opa! Mais uma cota na conta do país das cotas. Não importa o quão irrelevante ou se o partido é nanico, a cor da pele agora determina tempo de tv.|Neutra|Não-ofensiva
734|oglobo|raca|7-2-21|1358408257077927940|O mesmo acontece no JN e Globonews, onde os partidos de esquerda, trabalhadores, minorias, seus projetos é propostas são simplesmente ignorados.|Negativa|Não-ofensiva
735|oglobo|raca|7-2-21|1358407899387744256|Que livramento 🙌|Positiva|Não-ofensiva
736|oglobo|raca|7-2-21|1358407893494734851|Já estão com muito tempo no BBB, mostrando quem realmente são.|Neutra|Não-ofensiva
737|oglobo|raca|7-2-21|1358406430043308040|É so olhar as materias de 2018. O tempo de TV do bozo foi exatamente o mesmo do Haddad. Não vem com essa de que ele teve menos tempo não.|Neutra|Não-ofensiva
738|oglobo|raca|7-2-21|1358406321201180672|E menos tempo no bbb|Neutra|Não-ofensiva
739|oglobo|raca|7-2-21|1358406178448039937|Será q é devido a estarem em Partidos pequenos!? Sensacionalistas!|Negativa|Não-ofensiva
740|oglobo|raca|7-2-21|1358406071543619584|TvCídio!!|Neutra|Não-ofensiva
741|oglobo|raca|7-2-21|1358406027255963653|Alguém falou debate? O assunto é tempo|Neutra|Não-ofensiva
742|oglobo|raca|7-2-21|1358405915582599171|Pqp kkkkkkkkkkkkkkkkk|Negativa|Não-ofensiva
743|oglobo|raca|7-2-21|1358405871227858944|Esses candidatos se enfiam em partidos nanicos e querem o mundo pra falar|Neutra|Não-ofensiva
744|oglobo|raca|7-2-21|1358405836326993920|É só não filiar a partidos de extrema esquerda nanicos como o PSOL que vcs terão mais tempo|Neutra|Não-ofensiva
745|oglobo|raca|7-2-21|1358405814894092292|Com um governo genocida e racista a tendência zerar candidatos negros|Negativa|Ofensiva
746|oglobo|raca|7-2-21|1358405715384279041|Bolsonaro então é negro. Na eleição só tinha 10 segundos|Neutra|Não-ofensiva
747|oglobo|religiao|9-4-20|1248109540454936576|Nem precisa ser mãe de santo pra antever a catástrofe que será esse vírus.|Negativa|Não-ofensiva
748|oglobo|religiao|9-4-20|1248112973148827648|Passando muito rápido pelos comentários e lendo com atenção a matéria fico com a certeza que os orixás estão certo. O mundo tem que mudar. Obrigada por toda luz e sabedoria Wanda d' Omolú.|Positiva|Não-ofensiva
749|oglobo|religiao|9-4-20|1248124444108886017|Agora tão fazendo até macumba pro vírus|Neutra|Ofensiva
750|oglobo|religiao|9-4-20|1248161848291139584|Só racistas e ignorantes falando, sem nem ler a matéria. Abriram a tampa do esgoto, sairam rastejando lá de dentro.|Negativa|Não-ofensiva
751|oglobo|religiao|9-4-20|1248174635658563585|😂😂😂😂 que decadência. Apelaram até para uma mãe de santo... 🤣🤣🤣|Negativa|Ofensiva
752|oglobo|religiao|9-4-20|1248188912444624896|O Globo apelando pra mãe de santo é desespero demais. Espero que essa seja só mais uma mãe dinah|Negativa|Não-ofensiva
753|oglobo|religiao|9-4-20|1248202353389572096|Tá repreendido em nome de Jesus! Eu declaro em nome de Jesus que o Corona vírus vai ser destruído com a mesma velocidade que se espalhou!|Negativa|Não-ofensiva
754|oglobo|religiao|9-4-20|1248203432139337729|Macumbeira do cão sabe nada.|Negativa|Ofensiva
755|oglobo|religiao|9-4-20|1248219778046742528|Os evangélicos vão acabar com o mundo!|Negativa|Ofensiva
756|oglobo|religiao|9-4-20|1248222895152795649|Nada como ciência pra nós auxiliar nesse momento...|Positiva|Não-ofensiva
757|oglobo|religiao|9-4-20|1248224578880634881|Xô demônio. DEUS É MAIS|Negativa|Ofensiva
758|oglobo|religiao|9-4-20|1248062749478981638|Alguns criticando a matéria por ela ser mãe de santo. Bom, sou cristão, mas não achei nada demais a matéria, até porque se fosse algum pastor ou padre falando, ninguém iria criticar por conta da religião.|Positiva|Não-ofensiva
759|oglobo|religiao|9-4-20|1248094638986141696|A intolerância religiosa aqui tá correndo solta... Se fosse qualquer outro líder religioso, muitos aplaudiriam, gritariam por misericórdia e se esconderiam atrás da biblia. Os comentários estão dando nojo.|Negativa|Não-ofensiva
760|oglobo|religiao|9-4-20|1248060142006009864|A religião acaba com o raciocínio das pessoas|Negativa|Ofensiva
761|oglobo|religiao|9-4-20|1248217385632509959|Parei de ler em 'mãe de santo'|Negativa|Ofensiva
762|oglobo|religiao|9-4-20|1248209686639316993|Vamos vencer, já estamos vencendo!|Positiva|Não-ofensiva
763|oglobo|religiao|9-7-20|1281700542952218624|Que horror! República Teocrática do Brasil|Negativa|Ofensiva
764|oglobo|religiao|9-7-20|1281693932385173505|Por isso tem gente acreditando em Terra plana.|Neutra|Não-ofensiva
765|oglobo|religiao|9-7-20|1281258956959166470|muitas bíblias para o povo. Glória a Deus|Positiva|Não-ofensiva
766|oglobo|religiao|9-7-20|1281264223058898944|Por isso que as pessoas estão cada dia mais burras, ignorantes e prepotentes.|Negativa|Ofensiva
767|oglobo|religiao|9-7-20|1282168494872821761|Lideres feministas manipulam mulheres e garotas ingenuas.|Negativa|Ofensiva
768|oglobo|religiao|9-7-20|1281387976677904387|Multiplica, Jesuuuuuus. Não posso esperar pra ter minha estante de livros de crente 😎|Positiva|Não-ofensiva
769|oglobo|religiao|9-7-20|1281417536970596360|Aguardo os meus 12 livros de crente chegarem|Neutra|Não-ofensiva
770|oglobo|religiao|9-7-20|1281553577513758720|Para um país que supervaloriza coaching e não professores, faz todo sentido livros religiosos recheados de auto ajuda crescerem as vendas. Por isso estamos afundados em ignorância.|Negativa|Não-ofensiva
771|oglobo|religiao|9-7-20|1281567144958930944|Pregação religiosa é violência cultural. É genocídio dos deuses alheios e ato abusivo aos felizes ateus. Evangelismo é bullying. Impor monoteísmo é colonialismo atroz.|Negativa|Não-ofensiva
772|oglobo|religiao|9-7-20|1281591646623281163|Pessoal já associa esses livros automaticamente ao cristianismo, e sim, a maioria do povo brasileiro é cristão, mas dentre estes livros também existem obras do espiritismo, umbanda, budismo e judaísmo, até mesmo Xintoísmo, não existe só uma religião por aqui.|Neutra
773|oglobo|religiao|9-7-20|1281614269159702529|Excelente notícia, quanto maior o crescimento do conhecimento, menos charlatões religiosos teremos|Positiva|Ofensiva
774|oglobo|religiao|9-7-20|1281620884118175746|Por isso q o Brasil tá tão ruim e ignorante|Negativa|Não-ofensiva
775|oglobo|religiao|9-9-20|1303625231110754304|Será se não foram uns terrivelmente Evangélicos que fizeram isso?|Negativa|Ofensiva
776|oglobo|religiao|9-9-20|1303623842003378178|Quero meu Brasil de volta! Malditos brasileiros de bem 🤬|Negativa|Ofensiva
777|oglobo|religiao|9-9-20|1303633033711497216|Alguma dúvida que foram neopentecos?|Negativa|Ofensiva
778|oglobo|religiao|9-9-20|1303634460789932033|Quanta maldade o ser humano trás no coração, o Brasileiro não respeita mais nada, nem ninguém, pais de hipócritas.|Negativa|Não-ofensiva
779|oglobo|religiao|9-9-20|1303635722470150145|Os cristãos são a nossa pior pandemia.|Negativa|Ofensiva
780|oglobo|religiao|9-9-20|1303643134757306373|Deve ser um cidadão cristão e que apertou 17 nas urnas. Belo exemplo de respeito e de tolerância 😤|Positiva|Ofensiva
781|oglobo|religiao|9-9-20|1303669005820088322|Brasil! virou o país do ódio e da intolerância. Aonde chegamos? Volta PT por favor!|Negativa|Não-ofensiva
782|oglobo|religiao|9-9-20|1303669907620597761|É oq eu sempre digo, temos que combater o NEOPENTECOFACISMO|Negativa|Ofensiva
783|oglobo|religiao|9-9-20|1303674375967776770|Uma hora chega nos evanjegues! A violência gera violência! Pau que da em chico, também da em francisco.|Negativa|Ofensiva
